chromosome	start	end	segVal	sample
5	60001	1350000	3.78875727110423	JBLAB-4200
5	1350001	23130000	2.79201346975074	JBLAB-4200
5	23130001	45900000	3.86763204229163	JBLAB-4200
5	49560001	58950000	2.91968095641817	JBLAB-4200
5	58950001	86010000	1.86867676847458	JBLAB-4200
5	86010001	94890000	0.876772847302351	JBLAB-4200
5	94890001	98520000	1.8936972298893	JBLAB-4200
5	98520001	99270000	0.776357233315952	JBLAB-4200
5	99270001	108420000	1.81048318312552	JBLAB-4200
5	108420001	125430000	2.90244328283702	JBLAB-4200
5	125430001	180690000	3.95377472655541	JBLAB-4200
6	210001	16380000	5.46067982505566	JBLAB-4200
6	16380001	33600000	4.52428890337332	JBLAB-4200
6	33600001	94620000	3.48038560068309	JBLAB-4200
6	94620001	115830000	2.78185877190295	JBLAB-4200
6	115830001	151950000	1.89080364524665	JBLAB-4200
6	151950001	152460000	2.65789319259965	JBLAB-4200
6	152460001	170910000	2	JBLAB-4200
7	30001	9660000	0.876772847302351	JBLAB-4200
7	9660001	31830000	1.88694821402914	JBLAB-4200
7	31830001	32520000	2.76609341410346	JBLAB-4200
7	32520001	38670000	2	JBLAB-4200
7	38670001	53340000	2.86467210512802	JBLAB-4200
7	53340001	135450000	3.70294567352862	JBLAB-4200
7	135450001	156930000	2.66674873195019	JBLAB-4200
7	156930001	159120000	3.20972582458652	JBLAB-4200
8	180001	2040000	4.20507182142343	JBLAB-4200
8	2040001	14430000	3.59280183812555	JBLAB-4200
8	14430001	39210000	1.76801032543515	JBLAB-4200
8	39210001	39390000	0.552137417252042	JBLAB-4200
8	39390001	102840000	1.84378579193183	JBLAB-4200
8	102840001	106320000	4.09120797759055	JBLAB-4200
8	106320001	108630000	5.73660902249531	JBLAB-4200
8	108630001	119730000	5.03210175485025	JBLAB-4200
8	119730001	126810000	6.06796071409644	JBLAB-4200
8	126810001	131430000	5.07600402209251	JBLAB-4200
8	131430001	144090000	3.93412357754995	JBLAB-4200
8	144090001	146310000	5.12302312045417	JBLAB-4200
9	210001	27690000	0.814928018418506	JBLAB-4200
9	27690001	38790000	1.79439229346225	JBLAB-4200
9	71040001	107760000	2.80105289294314	JBLAB-4200
9	107760001	138840000	1.83996790366537	JBLAB-4200
9	138840001	140520000	2.57546869708182	JBLAB-4200
9	140520001	1.41e+08	1.83519985310984	JBLAB-4200
10	120001	45900000	3.8378086690097	JBLAB-4200
10	45900001	62700000	2.76159592180482	JBLAB-4200
10	62700001	106380000	3.65339156401592	JBLAB-4200
10	106410001	123060000	1.80385081857754	JBLAB-4200
10	123060001	132690000	2.95312933147829	JBLAB-4200
10	132690001	134430000	2	JBLAB-4200
10	134430001	135420000	2.66231942990957	JBLAB-4200
11	210001	2040000	2.4618845099251	JBLAB-4200
11	2040001	33360000	1.87828469921137	JBLAB-4200
11	33360001	42210000	0.80272512273641	JBLAB-4200
11	42210001	46470000	1.81712493341126	JBLAB-4200
11	46470001	50220000	0.809178583629921	JBLAB-4200
11	55080001	56760000	2.85896739625306	JBLAB-4200
11	56760001	57750000	4.63347453156923	JBLAB-4200
11	57780001	61950000	2.97049342520071	JBLAB-4200
11	61950001	62670000	4.1996824924918	JBLAB-4200
11	62670001	65190000	3.08617733597659	JBLAB-4200
11	65190001	65430000	4.75663332051641	JBLAB-4200
11	65430001	84660000	2.91048216722951	JBLAB-4200
11	84660001	92670000	0.835872483778329	JBLAB-4200
11	92670001	134940000	1.8629212042246	JBLAB-4200
12	180001	32550000	5.03210175485025	JBLAB-4200
12	32550001	34290000	3.00884613555957	JBLAB-4200
12	34320001	109140000	2	JBLAB-4200
12	109140001	115350000	2.77397140013433	JBLAB-4200
12	115350001	131460000	3.80679665908129	JBLAB-4200
12	131460001	133830000	4.75236233097088	JBLAB-4200
13	19530001	54870000	1.8629212042246	JBLAB-4200
13	54870001	103650000	3.79519559988992	JBLAB-4200
13	103650001	113340000	2.96933447813287	JBLAB-4200
13	113340001	115110000	3.88453355322439	JBLAB-4200
14	20190001	65130000	2.83733317494062	JBLAB-4200
14	65130001	66510000	3.90277138251412	JBLAB-4200
14	66510001	68550000	2.74812183329309	JBLAB-4200
14	68550001	69150000	4.09120797759055	JBLAB-4200
14	69150001	77340000	2.75822481381037	JBLAB-4200
14	77340001	81570000	3.63820275867891	JBLAB-4200
14	81570001	82020000	4.92165422378963	JBLAB-4200
14	82020001	82410000	3.5289088114074	JBLAB-4200
14	82410001	84810000	4.65178543553152	JBLAB-4200
14	84810001	96750000	2.76159592180482	JBLAB-4200
14	96750001	105240000	2	JBLAB-4200
14	105240001	107310000	2.55475887516603	JBLAB-4200
15	22320001	22590000	6.97006352450753	JBLAB-4200
15	22770001	26010000	2.94273156217705	JBLAB-4200
15	26010001	45090000	2	JBLAB-4200
15	45390001	61830000	2.92543642489532	JBLAB-4200
15	61830001	62340000	3.79906089570936	JBLAB-4200
15	62340001	71190000	5.07160603776871	JBLAB-4200
15	71190001	79710000	4.02487571255567	JBLAB-4200
15	79710001	102390000	2.92543642489532	JBLAB-4200
16	90001	3180000	2.45224698538251	JBLAB-4200
16	3180001	5010000	3.20972582458652	JBLAB-4200
16	5010001	29790000	2.55693560014395	JBLAB-4200
16	29790001	34260000	3.19297362350243	JBLAB-4200
16	34260001	34980000	5.3640672545464	JBLAB-4200
16	35040001	61260000	2.72572631372081	JBLAB-4200
16	61260001	67290000	1.77553270693227	JBLAB-4200
16	67290001	87750000	0.79771649082112	JBLAB-4200
16	87750001	90150000	1.18232793443961	JBLAB-4200
17	1	1680000	2.52761445960508	JBLAB-4200
17	1680001	39750000	2	JBLAB-4200
17	39750001	55020000	3.03921033803679	JBLAB-4200
17	55020001	65760000	4.73813814962092	JBLAB-4200
17	65760001	66180000	3.05092335567145	JBLAB-4200
17	66270001	69840000	4.72109441602923	JBLAB-4200
17	69840001	72870000	5.87376644776767	JBLAB-4200
17	72870001	74280000	7.48740922081916	JBLAB-4200
17	74280001	78810000	6.38665324823288	JBLAB-4200
17	78810001	81090000	7.53129951645714	JBLAB-4200
18	150001	690000	2.94619576136644	JBLAB-4200
18	690001	2250000	1.8850216476944	JBLAB-4200
18	2250001	9150000	2.89097544365817	JBLAB-4200
18	9150001	9510000	1.89755802438552	JBLAB-4200
18	9510001	19590000	2.88982971324146	JBLAB-4200
18	19590001	52260000	2	JBLAB-4200
18	52260001	78030000	0.87089316145912	JBLAB-4200
19	270001	2520000	3.5426475202603	JBLAB-4200
19	2520001	9570000	2.70563585472443	JBLAB-4200
19	9570001	16110000	3.61547126800392	JBLAB-4200
19	16110001	17520000	4.61519599882493	JBLAB-4200
19	17520001	33960000	3.49031532814312	JBLAB-4200
19	33960001	59100000	2.59843894943272	JBLAB-4200
20	60001	8310000	3.69275697632464	JBLAB-4200
20	8310001	12450000	4.75378580260706	JBLAB-4200
20	12450001	22110000	3.78232373096025	JBLAB-4200
20	22110001	36120000	2.79992229463425	JBLAB-4200
20	36120001	60510000	3.80679665908129	JBLAB-4200
20	60510001	62910000	4.67860575582121	JBLAB-4200
21	15480001	22170000	2.87266674247106	JBLAB-4200
21	22170001	23850000	3.44572809358996	JBLAB-4200
21	23850001	43740000	2.86467210512802	JBLAB-4200
21	43740001	47820000	3.40016100716909	JBLAB-4200
21	47820001	48090000	1.145206766957	JBLAB-4200
22	17280001	51180000	2	JBLAB-4200
1	840001	65280000	1.54894426611472	JBLAB-4202
1	65280001	65550000	4.8853894931409	JBLAB-4202
1	65550001	66720000	1.04723362584192	JBLAB-4202
1	66720001	66870000	12.0300218385424	JBLAB-4202
1	66870001	147390000	2.1487573136337	JBLAB-4202
1	149040001	149220000	-5.4262410542355	JBLAB-4202
1	149850001	185100000	2.67635548330088	JBLAB-4202
1	185100001	185670000	5.84146126412199	JBLAB-4202
1	185670001	198480000	2.86906255158357	JBLAB-4202
1	198480001	198720000	12.9947872382373	JBLAB-4202
1	198720001	206670000	2.61118745342041	JBLAB-4202
1	206670001	207540000	6.54039176446596	JBLAB-4202
1	207540001	226830000	2.29558190866236	JBLAB-4202
1	226830001	226950000	10.6676456680552	JBLAB-4202
1	226950001	234600000	2.10751540230653	JBLAB-4202
1	234600001	235500000	6.8600782193825	JBLAB-4202
1	235500001	249210000	1.65879564804732	JBLAB-4202
2	30001	11850000	2.45095070631075	JBLAB-4202
2	11850001	12900000	5.43396578705464	JBLAB-4202
2	12900001	30360000	2.67251711984578	JBLAB-4202
2	30360001	30750000	6.61115600265943	JBLAB-4202
2	30750001	136650000	2.76480861544715	JBLAB-4202
2	136650001	137100000	7.42270768166474	JBLAB-4202
2	137100001	196350000	2.15626388660659	JBLAB-4202
2	196350001	196560000	7.15594188559131	JBLAB-4202
2	196560001	196980000	2.64949993268856	JBLAB-4202
2	196980001	197160000	13.1103149555188	JBLAB-4202
2	197160001	197970000	3.13753854941245	JBLAB-4202
2	197970001	198180000	10.4795247124394	JBLAB-4202
2	198180001	240090000	2.14500495525964	JBLAB-4202
2	240090001	240390000	6.21079585361081	JBLAB-4202
2	240390001	2.43e+08	2	JBLAB-4202
3	90001	4500000	1.36347492758395	JBLAB-4202
3	4500001	5250000	5.30220198107421	JBLAB-4202
3	5250001	18390000	1.85052386713424	JBLAB-4202
3	18390001	18810000	5.84578038979272	JBLAB-4202
3	18810001	30630000	1.74707769814388	JBLAB-4202
3	30630001	30720000	13.5011059565035	JBLAB-4202
3	30720001	71010000	2.16377293454583	JBLAB-4202
3	71010001	71640000	8.79356679935426	JBLAB-4202
3	71640001	101400000	3.04382147318715	JBLAB-4202
3	101400001	101910000	8.68981373453514	JBLAB-4202
3	101910001	107640000	3.32210019403032	JBLAB-4202
3	107640001	107970000	7.35468168437892	JBLAB-4202
3	108000001	140940000	2.76480861544715	JBLAB-4202
3	140940001	141300000	7.82459766929525	JBLAB-4202
3	141300001	151890000	3.38524153583193	JBLAB-4202
3	151890001	152190000	10.2137318875167	JBLAB-4202
3	152190001	156780000	2.6917151245372	JBLAB-4202
3	156780001	156900000	9.44159714151808	JBLAB-4202
3	156900001	187440000	3.19629270396842	JBLAB-4202
3	187440001	188310000	6.28519922046732	JBLAB-4202
3	188310001	197820000	3.19237142914022	JBLAB-4202
4	90001	185160000	2.40536925084037	JBLAB-4202
4	185160001	185460000	6.42573771030986	JBLAB-4202
4	185460001	190800000	2.11126157326468	JBLAB-4202
5	60001	3.9e+07	2.70324135225113	JBLAB-4202
5	39000001	39300000	6.46097133142493	JBLAB-4202
5	39300001	40320000	2.69555658170025	JBLAB-4202
5	40320001	40800000	6.33343786169702	JBLAB-4202
5	40800001	95940000	2.13375159258701	JBLAB-4202
5	95940001	96480000	5.17525476900305	JBLAB-4202
5	96480001	118560000	1.71393016430033	JBLAB-4202
5	118560001	118740000	9.1542906715024	JBLAB-4202
5	118740001	180690000	2	JBLAB-4202
6	210001	2760000	2.35608988625588	JBLAB-4202
6	2760001	3090000	7.95808838305406	JBLAB-4202
6	3090001	24630000	2.51186457838747	JBLAB-4202
6	24630001	25170000	6.89132992899353	JBLAB-4202
6	25170001	26010000	3.04771923583492	JBLAB-4202
6	26010001	26340000	13.5807333586064	JBLAB-4202
6	26340001	90780000	2.55383474856637	JBLAB-4202
6	90780001	91260000	7.31845807671945	JBLAB-4202
6	91260001	149340000	2.85358906189466	JBLAB-4202
6	149340001	150060000	6.45656496318998	JBLAB-4202
6	150060001	156960000	1.84311876778216	JBLAB-4202
6	156960001	159630000	4.51585566886002	JBLAB-4202
6	159630001	170910000	1.57818351870347	JBLAB-4202
7	30001	36570000	2.7378534474388	JBLAB-4202
7	36630001	37560000	5.48939853675415	JBLAB-4202
7	37560001	50220000	2.52330356353717	JBLAB-4202
7	50220001	50460000	12.5460523248091	JBLAB-4202
7	50460001	130560000	2.64566590042459	JBLAB-4202
7	130560001	130800000	10.5338888954126	JBLAB-4202
7	130800001	150060000	2.81880990647762	JBLAB-4202
7	150060001	150480000	8.76052197661469	JBLAB-4202
7	150480001	159120000	2.18631492816175	JBLAB-4202
8	180001	19230000	2	JBLAB-4202
8	19230001	19620000	7.43632958714484	JBLAB-4202
8	19620001	22230000	2	JBLAB-4202
8	22230001	23550000	5.23865876660973	JBLAB-4202
8	23550001	39210000	2.62650502022859	JBLAB-4202
8	39210001	39390000	-2.96923304915947	JBLAB-4202
8	39390001	81870000	2.92717630859363	JBLAB-4202
8	81870001	82110000	8.99247242088805	JBLAB-4202
8	82110001	90720000	3.94044733651439	JBLAB-4202
8	90720001	91020000	8.06433033591996	JBLAB-4202
8	91020001	146310000	4.46640584096741	JBLAB-4202
9	210001	660000	4.28176252245963	JBLAB-4202
9	660001	91920000	1.55259700709275	JBLAB-4202
9	91920001	92220000	6.77095468072319	JBLAB-4202
9	92220001	1.41e+08	2.71861831825197	JBLAB-4202
10	120001	3330000	2.19759427798117	JBLAB-4202
10	3330001	4200000	6.01905278472573	JBLAB-4202
10	4200001	22590000	2.88454594113794	JBLAB-4202
10	22590001	23070000	6.54922863185788	JBLAB-4202
10	23070001	63630000	2.48138784261822	JBLAB-4202
10	63630001	64020000	9.79415702775369	JBLAB-4202
10	64020001	70650000	2.81108801143133	JBLAB-4202
10	70650001	70980000	7.55006202570228	JBLAB-4202
10	70980001	111660000	2.76095602093547	JBLAB-4202
10	111660001	112770000	6.06252556885654	JBLAB-4202
10	112770001	120810000	2	JBLAB-4202
10	120810001	121710000	4.71454596832041	JBLAB-4202
10	121710001	126300000	2.13000170917931	JBLAB-4202
10	126300001	126450000	9.64403701501537	JBLAB-4202
10	126450001	135420000	2	JBLAB-4202
11	210001	3750000	2.92329772693516	JBLAB-4202
11	3750001	4110000	7.63675731299065	JBLAB-4202
11	4110001	35010000	2.41295997266953	JBLAB-4202
11	35010001	35370000	10.9165344727324	JBLAB-4202
11	35370001	62310000	2.54619823985953	JBLAB-4202
11	62310001	62640000	8.28710700800551	JBLAB-4202
11	62640001	65100000	3.53583705148236	JBLAB-4202
11	65100001	65430000	11.106724500226	JBLAB-4202
11	65430001	82590000	3.61545671931545	JBLAB-4202
11	82590001	82920000	8.5769701182721	JBLAB-4202
11	82920001	95730000	3.79952120506557	JBLAB-4202
11	95730001	96090000	10.6428418645561	JBLAB-4202
11	96090001	102150000	3.56367578248159	JBLAB-4202
11	102150001	102480000	8.10599237278691	JBLAB-4202
11	102480001	106650000	4.47464129153361	JBLAB-4202
11	106650001	117660000	1.43964975161334	JBLAB-4202
11	117660001	119250000	4.66059324850478	JBLAB-4202
11	119250001	121170000	0.425668408346971	JBLAB-4202
11	121170001	121500000	5.88468036420081	JBLAB-4202
11	121500001	122490000	0.592312843365246	JBLAB-4202
11	122490001	122760000	4.92303094715442	JBLAB-4202
11	122760001	128010000	0.936971708864184	JBLAB-4202
11	128040001	128610000	8.01809796429664	JBLAB-4202
11	128610001	134940000	2.86906255158357	JBLAB-4202
12	180001	2130000	4.40061133522682	JBLAB-4202
12	2130001	3750000	1.25872971062487	JBLAB-4202
12	3750001	4800000	4.11868698893391	JBLAB-4202
12	4800001	6420000	1.22273132490425	JBLAB-4202
12	6420001	7350000	5.59201064208085	JBLAB-4202
12	7350001	9750000	2.79565164623783	JBLAB-4202
12	9750001	9960000	12.6760267301106	JBLAB-4202
12	9960001	10890000	4.3144964275501	JBLAB-4202
12	10890001	11670000	1.07221377069419	JBLAB-4202
12	11670001	12510000	4.42526571263183	JBLAB-4202
12	12510001	12990000	8.18482407320482	JBLAB-4202
12	12990001	14400000	2.42814884122694	JBLAB-4202
12	14400001	15180000	5.7336842133707	JBLAB-4202
12	15180001	31800000	2.64949993268856	JBLAB-4202
12	31800001	32190000	7.37734154826777	JBLAB-4202
12	32190001	64980000	2.88454594113794	JBLAB-4202
12	64980001	65100000	9.71660148186566	JBLAB-4202
12	65100001	68700000	2.65333458369412	JBLAB-4202
12	68700001	69240000	6.13657130307388	JBLAB-4202
12	69240001	92160000	3.18845077305361	JBLAB-4202
12	92160001	9.3e+07	8.15698070164367	JBLAB-4202
12	93000001	96570000	3.80353714735707	JBLAB-4202
12	96570001	96930000	6.95392430322937	JBLAB-4202
12	96930001	108900000	2.51186457838747	JBLAB-4202
12	108900001	109140000	6.18021114743407	JBLAB-4202
12	109140001	113820000	3.42478531086468	JBLAB-4202
12	113820001	116370000	0.693684681174296	JBLAB-4202
12	116370001	117060000	5.09514289223492	JBLAB-4202
12	117060001	120420000	1.88387744192735	JBLAB-4202
12	120420001	125430000	5.51074666847168	JBLAB-4202
12	125430001	133830000	1.76551465067929	JBLAB-4202
13	19530001	40470000	1.40696998641201	JBLAB-4202
13	40470001	42360000	4.35957020554568	JBLAB-4202
13	42360001	46500000	1.73602295152172	JBLAB-4202
13	46500001	47340000	4.24090082783966	JBLAB-4202
13	47340001	48570000	0.54008331887845	JBLAB-4202
13	48570001	49140000	5.75520868644144	JBLAB-4202
13	49140001	99840000	1.71393016430033	JBLAB-4202
13	99840001	100200000	9.52822343911914	JBLAB-4202
13	100200001	114120000	1.25512708771565	JBLAB-4202
13	114120001	115110000	4.29812452507214	JBLAB-4202
14	20190001	24540000	3.07502089913381	JBLAB-4202
14	24540001	24810000	7.92581884352707	JBLAB-4202
14	24810001	35160000	2.3864032742453	JBLAB-4202
14	35160001	35910000	5.39990529999467	JBLAB-4202
14	35910001	50250000	2.10751540230653	JBLAB-4202
14	50250001	50640000	7.98577211928493	JBLAB-4202
14	50640001	61800000	2.34851772667443	JBLAB-4202
14	61800001	62250000	9.81842561977718	JBLAB-4202
14	62250001	68640000	2.48519526899381	JBLAB-4202
14	68640001	69300000	8.65686419800047	JBLAB-4202
14	69300001	107310000	3.20413710984958	JBLAB-4202
15	22320001	67350000	2.16752838662784	JBLAB-4202
15	67350001	67500000	8.36634893409776	JBLAB-4202
15	67500001	69690000	2.6917151245372	JBLAB-4202
15	69690001	71100000	5.08251406700717	JBLAB-4202
15	71100001	93330000	2.42055316946505	JBLAB-4202
15	93330001	93540000	12.1378749945093	JBLAB-4202
15	93540001	102390000	2.11126157326468	JBLAB-4202
16	90001	10950000	1.80243496136938	JBLAB-4202
16	10950001	12120000	4.9984642093879	JBLAB-4202
16	12210001	28110000	1.65145489782062	JBLAB-4202
16	28110001	31230000	5.00266082422376	JBLAB-4202
16	31230001	50070000	1.50515963622242	JBLAB-4202
16	50070001	50850000	4.2123344567303	JBLAB-4202
16	50850001	66510000	1.607462370754	JBLAB-4202
16	66540001	68610000	4.40882698606213	JBLAB-4202
16	68610001	90150000	1.75813801344036	JBLAB-4202
17	1	57630000	2.66867937513227	JBLAB-4202
17	57690001	58170000	8.15234230531238	JBLAB-4202
17	58200001	61620000	3.08673089310005	JBLAB-4202
17	61620001	63060000	7.94425486795009	JBLAB-4202
17	63060001	81090000	3.33787067968256	JBLAB-4202
18	150001	2550000	2	JBLAB-4202
18	2550001	3900000	5.52356297240128	JBLAB-4202
18	3900001	78030000	2.4167562616965	JBLAB-4202
19	270001	59100000	3.29452566569013	JBLAB-4202
20	60001	5520000	3.500088946735	JBLAB-4202
20	5520001	6030000	6.65989829954359	JBLAB-4202
20	6030001	52170000	2.97765417563843	JBLAB-4202
20	52170001	52590000	11.0615987479368	JBLAB-4202
20	52590001	60570000	3.11798476830664	JBLAB-4202
20	60570001	62910000	5.74229214637423	JBLAB-4202
21	15480001	48090000	2.29180541936628	JBLAB-4202
22	17280001	51180000	1.55990434527357	JBLAB-4202
1	840001	120360000	1.16468574310214	JBLAB-4203
1	120360001	249210000	1.84951753103807	JBLAB-4203
2	30001	2.43e+08	1.86271915307114	JBLAB-4203
3	90001	197820000	2	JBLAB-4203
4	90001	53010000	1.03756630179011	JBLAB-4203
4	53010001	53370000	7.82353242236673	JBLAB-4203
4	53370001	54330000	0.914234841183371	JBLAB-4203
4	54330001	57450000	3.24933465121073	JBLAB-4203
4	57450001	57870000	8.77720099507811	JBLAB-4203
4	57870001	78120000	0.852217496577574	JBLAB-4203
4	78150001	78510000	1.81552545700776	JBLAB-4203
4	78510001	190800000	0.810353063863195	JBLAB-4203
5	60001	1740000	2.2653861195839	JBLAB-4203
5	1740001	180690000	1.33419108792751	JBLAB-4203
6	210001	57060000	1.70051591337871	JBLAB-4203
6	57060001	170910000	1.16864219251878	JBLAB-4203
7	30001	19170000	1.71020744817741	JBLAB-4203
7	19170001	23400000	2.97715136963704	JBLAB-4203
7	23400001	71970000	2	JBLAB-4203
7	72720001	73170000	2.70036720166903	JBLAB-4203
7	73170001	159120000	2	JBLAB-4203
8	180001	146310000	1.68332016145837	JBLAB-4203
9	210001	1.41e+08	1.12134243602355	JBLAB-4203
10	120001	3e+05	0.919909116341621	JBLAB-4203
10	300001	540000	5.05630591001302	JBLAB-4203
10	540001	4020000	2.83833424489778	JBLAB-4203
10	4020001	135420000	1.5095465781435	JBLAB-4203
11	210001	134940000	1.18052768954182	JBLAB-4203
12	180001	34290000	2	JBLAB-4203
12	34320001	133830000	1.18350284866628	JBLAB-4203
13	19530001	67830000	1.67152306214657	JBLAB-4203
13	67830001	68610000	2.47947948864171	JBLAB-4203
13	68610001	115110000	1.62134655311313	JBLAB-4203
14	20190001	31410000	1.25937853207907	JBLAB-4203
14	31410001	32010000	0.433477790742493	JBLAB-4203
14	32010001	107310000	1.15480639470762	JBLAB-4203
15	22320001	102390000	1.03466633539053	JBLAB-4203
16	90001	3660000	1.37911091898284	JBLAB-4203
16	3660001	4200000	0.476457077560135	JBLAB-4203
16	4200001	4980000	1.33012361569561	JBLAB-4203
16	4980001	29040000	0.714903048821261	JBLAB-4203
16	29640001	90150000	1.18846481153479	JBLAB-4203
17	1	71160000	0.958845406411636	JBLAB-4203
17	71190001	72660000	1.78932003541246	JBLAB-4203
17	72660001	81090000	1.22631316212342	JBLAB-4203
18	150001	20250000	1.19343097981297	JBLAB-4203
18	20250001	26880000	2.42365797410132	JBLAB-4203
18	26880001	78030000	1.1154572175163	JBLAB-4203
19	270001	1080000	1.55677795467751	JBLAB-4203
19	1080001	15270000	0.977941330636837	JBLAB-4203
19	15270001	24300000	1.57893583768274	JBLAB-4203
19	24330001	47160000	2.98219247831552	JBLAB-4203
